"IssueKey","DatasetReleaseIndex","Version","RawReleaseIndex","EffectiveIV","EffectiveFV","IVSource","FVSource","FixCommitId","BlamedFilePath","BugIntroducingCommit","PreviousStrategy","BICContained","PathExists"
"OPENJPA-100","2","0.9.6","2","2","3","PROPORTION_TOTAL","JIRA_FIX_VERSION","6055a34b4215b472dce012d28ead7a2a7c6f8f19","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataFactory.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","7","1.1.0","7","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","315cc2d1555925da6f62b808976792676ec2bcea","BIC_NOT_CONTAINED","False","True"
"OPENJPA-1002","8","1.0.3","8","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","315cc2d1555925da6f62b808976792676ec2bcea","BIC_NOT_CONTAINED","False","True"
"OPENJPA-1002","9","1.2.0","9","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","315cc2d1555925da6f62b808976792676ec2bcea","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","10","1.2.1","11","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","315cc2d1555925da6f62b808976792676ec2bcea","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","7","1.1.0","7","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","55720f220bb769a21cb3161f240a9f7937d27dd6","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","8","1.0.3","8","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","55720f220bb769a21cb3161f240a9f7937d27dd6","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","9","1.2.0","9","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","55720f220bb769a21cb3161f240a9f7937d27dd6","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","10","1.2.1","11","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","55720f220bb769a21cb3161f240a9f7937d27dd6","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","7","1.1.0","7","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","5d4d50df96e29335937e5fb12df0b6787d5c525e","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","8","1.0.3","8","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","5d4d50df96e29335937e5fb12df0b6787d5c525e","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","9","1.2.0","9","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","5d4d50df96e29335937e5fb12df0b6787d5c525e","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","10","1.2.1","11","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","5d4d50df96e29335937e5fb12df0b6787d5c525e","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","7","1.1.0","7","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","5e590a951ee9a24d3c019f8eb67ced2d819261a0","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","8","1.0.3","8","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","5e590a951ee9a24d3c019f8eb67ced2d819261a0","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","9","1.2.0","9","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","5e590a951ee9a24d3c019f8eb67ced2d819261a0","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","10","1.2.1","11","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","5e590a951ee9a24d3c019f8eb67ced2d819261a0","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","7","1.1.0","7","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","70f3a94b36c3fc63924dd0748513023fd8372faa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","8","1.0.3","8","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","70f3a94b36c3fc63924dd0748513023fd8372faa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","9","1.2.0","9","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","70f3a94b36c3fc63924dd0748513023fd8372faa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","10","1.2.1","11","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","70f3a94b36c3fc63924dd0748513023fd8372faa","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","7","1.1.0","7","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","8","1.0.3","8","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","9","1.2.0","9","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","10","1.2.1","11","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","7","1.1.0","7","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","80d2c39020e4aa201d1bc066db6d97044863e1a1","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","8","1.0.3","8","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","80d2c39020e4aa201d1bc066db6d97044863e1a1","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","9","1.2.0","9","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","80d2c39020e4aa201d1bc066db6d97044863e1a1","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","10","1.2.1","11","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","80d2c39020e4aa201d1bc066db6d97044863e1a1","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","7","1.1.0","7","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","a54f84262450b1cafe497ed0b058f1e9bd5f31bc","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","8","1.0.3","8","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","a54f84262450b1cafe497ed0b058f1e9bd5f31bc","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","9","1.2.0","9","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","a54f84262450b1cafe497ed0b058f1e9bd5f31bc","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","10","1.2.1","11","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","a54f84262450b1cafe497ed0b058f1e9bd5f31bc","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","7","1.1.0","7","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","a8e0dc180e8b360c4e72eca7c131b2826eceaedd","BIC_NOT_CONTAINED","False","True"
"OPENJPA-1002","8","1.0.3","8","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","a8e0dc180e8b360c4e72eca7c131b2826eceaedd","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","9","1.2.0","9","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","a8e0dc180e8b360c4e72eca7c131b2826eceaedd","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","10","1.2.1","11","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","a8e0dc180e8b360c4e72eca7c131b2826eceaedd","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","7","1.1.0","7","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","f62ea1ab0d2922377368ca5d31bbcbea57ecbc3c","BIC_NOT_CONTAINED","False","True"
"OPENJPA-1002","8","1.0.3","8","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","f62ea1ab0d2922377368ca5d31bbcbea57ecbc3c","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","9","1.2.0","9","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","f62ea1ab0d2922377368ca5d31bbcbea57ecbc3c","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","10","1.2.1","11","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","f62ea1ab0d2922377368ca5d31bbcbea57ecbc3c","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","7","1.1.0","7","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","8","1.0.3","8","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","9","1.2.0","9","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","10","1.2.1","11","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","09859699f9087e5d7200999cb8eae48bc04aa201","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1002","7","1.1.0","7","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","e4b87fd6b34dfb2b508b387bf8e365507509eb4f","openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java","90b84c5d73db4d0d7fa3e5520358912961b59c43","BIC_NOT_CONTAINED","False","True"
"OPENJPA-1002","8","1.0.3","8","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","e4b87fd6b34dfb2b508b387bf8e365507509eb4f","openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java","90b84c5d73db4d0d7fa3e5520358912961b59c43","BIC_NOT_CONTAINED","False","True"
"OPENJPA-1002","9","1.2.0","9","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","e4b87fd6b34dfb2b508b387bf8e365507509eb4f","openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java","90b84c5d73db4d0d7fa3e5520358912961b59c43","BIC_NOT_CONTAINED","False","True"
"OPENJPA-1002","10","1.2.1","11","7","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","e4b87fd6b34dfb2b508b387bf8e365507509eb4f","openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java","90b84c5d73db4d0d7fa3e5520358912961b59c43","BIC_NOT_CONTAINED","False","True"
"OPENJPA-1004","10","1.2.1","11","11","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","f21f7b5ae5d52a2897fc96916ef20fb6f0f541a8","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractUpdateManager.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1004","10","1.2.1","11","11","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","f21f7b5ae5d52a2897fc96916ef20fb6f0f541a8","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManagerImpl.java","050a99a3e4e767988a50aae0f370526b2cf3ca77","EXACT_BLAMED_PATH","True","True"
"OPENJPA-102","2","0.9.6","2","2","3","PROPORTION_TOTAL","JIRA_FIX_VERSION","c7128669c7e1f439f45c62d07b58e8add38343d2","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-102","2","0.9.6","2","2","3","PROPORTION_TOTAL","JIRA_FIX_VERSION","c7128669c7e1f439f45c62d07b58e8add38343d2","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java","979d2340e93eaaa9f273a100dbe78e42ea9ed400","EXACT_BLAMED_PATH","True","True"
"OPENJPA-102","2","0.9.6","2","2","3","PROPORTION_TOTAL","JIRA_FIX_VERSION","c7128669c7e1f439f45c62d07b58e8add38343d2","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1020","10","1.2.1","11","11","15","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","3320287392e035415d7867ac7312d9109d02306a","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java","c35c13497b03903fe2aef6a5f96e37a9642a627d","BIC_NOT_CONTAINED","False","True"
"OPENJPA-1020","11","1.2.2","14","11","15","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","3320287392e035415d7867ac7312d9109d02306a","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java","c35c13497b03903fe2aef6a5f96e37a9642a627d","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1025","10","1.2.1","11","11","14","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","14ae1c34cf1481607b2f321b625014fed59d6e29","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java","995c6a4acc0183dc76cd4c477b47bf515334ce00","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1025","10","1.2.1","11","11","14","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","14ae1c34cf1481607b2f321b625014fed59d6e29","openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java","b9183699ba5e4eb2335772077f2b0d8918767fb8","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1028","10","1.2.1","11","11","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","2901ea6e52b348dde119185181c33a5038f47922","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationFieldStrategy.java","357cf347c8162ccc680861ab17934eb1dfa1a353","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1028","10","1.2.1","11","11","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","2901ea6e52b348dde119185181c33a5038f47922","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationFieldStrategy.java","d1c23c2d9df241ec2c3247aa0dd5ef18eafaa261","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1029","10","1.2.1","11","11","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","d9039ca64064c99558efd6db6d15c4028ad63236","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1029","10","1.2.1","11","11","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","d9039ca64064c99558efd6db6d15c4028ad63236","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java","cc8ac0bc6424ecb46d4ee7893ab0c2df0bbce91a","EXACT_BLAMED_PATH","True","True"
"OPENJPA-103","2","0.9.6","2","2","3","PROPORTION_TOTAL","JIRA_FIX_VERSION","bb7bf5940928786ce650ef9e3f6c0fb4c84d57ce","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java","3db7e32a564cf92a88e5a16d7fee6aeebd62e98a","BIC_NOT_CONTAINED","False","True"
"OPENJPA-103","2","0.9.6","2","2","3","PROPORTION_TOTAL","JIRA_FIX_VERSION","bb7bf5940928786ce650ef9e3f6c0fb4c84d57ce","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java","9a52726ea2806bd8b43891ec800b399c91bc727b","EXACT_BLAMED_PATH","True","True"
"OPENJPA-103","2","0.9.6","2","2","3","PROPORTION_TOTAL","JIRA_FIX_VERSION","bb7bf5940928786ce650ef9e3f6c0fb4c84d57ce","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java","bdae6535ecc59a972cc27a9ca65971d063512f41","EXACT_BLAMED_PATH","True","True"
"OPENJPA-103","2","0.9.6","2","2","3","PROPORTION_TOTAL","JIRA_FIX_VERSION","bb7bf5940928786ce650ef9e3f6c0fb4c84d57ce","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java","dfca20d46580f52ae2c4f75f450e1c30d96e0cb4","BIC_NOT_CONTAINED","False","True"
"OPENJPA-1039","10","1.2.1","11","11","12","PROPORTION_TOTAL","GIT_CONTAINMENT_JIRA_MISMATCH","21b41a50fe101d6003fac68b940032dd9bc1f0f9","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LogicalPredicate.java","90b84c5d73db4d0d7fa3e5520358912961b59c43","BIC_NOT_CONTAINED","False","True"
"OPENJPA-104","2","0.9.6","2","2","3","PROPORTION_TOTAL","JIRA_FIX_VERSION","c7128669c7e1f439f45c62d07b58e8add38343d2","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-104","2","0.9.6","2","2","3","PROPORTION_TOTAL","JIRA_FIX_VERSION","c7128669c7e1f439f45c62d07b58e8add38343d2","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java","979d2340e93eaaa9f273a100dbe78e42ea9ed400","EXACT_BLAMED_PATH","True","True"
"OPENJPA-104","2","0.9.6","2","2","3","PROPORTION_TOTAL","JIRA_FIX_VERSION","c7128669c7e1f439f45c62d07b58e8add38343d2","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1041","10","1.2.1","11","11","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","0daf1bffc8bef922263cee1cb5da605137fdcba1","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCRelatedFieldOrder.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1041","10","1.2.1","11","11","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","0daf1bffc8bef922263cee1cb5da605137fdcba1","openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java","7a6d34e95f66e916e44b844b1ce6551ba8169539","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1041","10","1.2.1","11","11","12","PROPORTION_TOTAL","JIRA_FIX_VERSION","0daf1bffc8bef922263cee1cb5da605137fdcba1","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java","e78a1bc07924c7f70163929fe213e88a9002ca34","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1049","10","1.2.1","11","11","13","JIRA_AFFECTED_VERSION","JIRA_FIX_VERSION","861db8ddd022c1b27c9ab3bf36df80cf5517c046","openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java","b2beaec63446c937b69de2e73d2b7acda96b1549","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1051","4","1.0.0","4","4","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","862edc8fe177faede47a4ea09f7c3cdb9a4abff7","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaultsImpl.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1051","5","1.0.1","5","4","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","862edc8fe177faede47a4ea09f7c3cdb9a4abff7","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaultsImpl.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
"OPENJPA-1051","6","1.0.2","6","4","12","JIRA_AFFECTED_VERSION","GIT_CONTAINMENT_JIRA_MISMATCH","862edc8fe177faede47a4ea09f7c3cdb9a4abff7","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaultsImpl.java","7d1c8fccafcd31919a79edf46969c5662e2704b5","EXACT_BLAMED_PATH","True","True"
