"ReleaseIndex","Version","CommitId","SonarAnalysisKey","SonarRevision","Class","NSmells"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLProjectionResultObjectProvider.java","7"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java","24"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SelectResultObjectProvider.java","7"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/TableJDBCSeq.java","47"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/UpdateManager.java","0"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ValueTableJDBCSeq.java","13"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Abs.java","2"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/AbstractVal.java","1"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Aggregate.java","9"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/All.java","0"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/AndExpression.java","2"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Any.java","0"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Args.java","21"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Avg.java","1"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BinaryOpExpState.java","0"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BindVariableAndExpression.java","2"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BindVariableExpression.java","7"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CoalesceExpression.java","5"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CollectionParam.java","11"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CompareEqualExpression.java","3"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CompareExpression.java","3"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Concat.java","7"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Const.java","8"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstGetObjectId.java","6"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstInstanceofExpression.java","2"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstPath.java","12"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ContainsExpression.java","2"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ContainsKeyExpression.java","1"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Count.java","3"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CurrentDate.java","3"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Distinct.java","2"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EmptyExpression.java","2"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EndsWithExpression.java","7"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EqualExpression.java","1"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Exp.java","0"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExpContext.java","0"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExpState.java","0"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Extension.java","11"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValue.java","0"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValueImpl.java","4"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GeneralCaseExpression.java","6"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetColumn.java","0"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetMapValue.java","8"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetObjectId.java","7"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/HasContainsExpressionVisitor.java","2"
"10","1.2.1","2edc92d97f4aaf69897a14e45f2b6b2a18f9ca46","36c28987-6ae7-40b2-b0ee-c8a4b501a519","6597ba2428bc3e62c68f246ef26c4bf889ef8554","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InExpression.java","4"
